,Review_Date,Author_Name,Vehicle_Title,Review_Title,Review,Rating
357, on 12/19/12 07:25 AM (PST),mcnasty101 ,2013 Scion tC Hatchback 2dr Hatchback (2.5L 4cyl 6A),Best car ever!," Ok, so i've owned 4 cars in my life and probably test driven hundreds....why? because i love cars, and not just the awesome sports that ""everybody"" loves...but i love all cars. I recently bought a 2013 Scion tC...and let me tell ya this car is amazing to look at and to drive. I've had te 2010 Scion tC before i moved into this one....and i could'nt help but wonder that they could've made it better than what it was. It was pretty to look at and the after market parts for it were cheep and made it look and run better. But it is nothing like the 2013....the tC i have now is just so awesome, it hugs the corners, handles very well in the snow and its a game changer in the car industry.",4.875
358, on 03/22/16 16:43 PM (PDT),Caitlin Martin ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 4A),My first ever car purchase..& I would do it again!," I bought my 2009 Scion tC used in 2013 with about 60k miles on it. Since owning it and now at over 124k miles I have never had to put any money to it besides your typical maintenance; oil changes, wipers, new tires! It literally is like indestructible, it has never given me issues. Even in the snow, I live in northern New Jersey and with just my typical all weather tires, I can get through the snow pretty well with taking my time. This honestly is the best car a young person can buy, I certainly got my moneys worth from it. The only thing I can complain about is the acceleration. It has the sporty look to it but drives more like an economy car, so its a little deceiving. Gas mileage is pretty good. But all in all, a great overall vehicle, VERY RELIABLE! It will be a sad day when I have to let her go to get into something a little bigger, but until that day comes I enjoy having the pleasure to have an awesome car that will do me good in the meantime.",4
359, on 02/04/15 10:26 AM (PST),csigrrl47 ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 4A),Great Gas Mileage," I bought this 2009 TC in 2008, brand new, I have had my first set of break put on last year 2014, I'm on my second battery only, the first set of tires that came on it were awful, they didn't align the car right so I chewed up them in less than 30,000 miles, but bridgestone on lasted 60,000 miles plus, have my third set of tires on them they are continentals great tire, the only problem I have is in the last two years my engine light comes on and its because the gas gap is bad I have replaced it twice, for some reason it lets air in or something because I pulls a code from my mechanic easy fix, but annoying. Gets me about 33-34 mpg if I don't run it hard. Rattling starting. Very trusted car.",4.25
360, on 10/24/13 21:25 PM (PDT),kasyak ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 4A),"Fun, but overrated"," This car is an eye candy and it is fun to drive, but having owned this car for a year, I have to say, for me it's overrated and overpriced. Although I appreciate the Toyota reputation for reliability, this car needs to offer more for the price tag. There's nothing really sporty about this car, and the 25 MPG that I get now does not impress me. If you are looking for a cute car that is fun to drive and the price is reasonable, and you don't care about the drawbacks I posted, then go for it. It's reliable. If not, you can get more car for the money, if you go with something more traditional. If you are hunting for a sports car, the Scion will not satisfy you (especially with an automatic)",4
361, on 07/18/13 05:54 AM (PDT),reyest ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 4A),First Car, The 09 Scion TC was my first car i bought. I had always liked them so i figure why not get one. I believe i was too anxious when buying this car and didn't look at more options. I love my car but just wish it was less quiet. Seems like when your on the highway it's just really loud. It's a really fun car to drive and picks up speed pretty quick. I guess the only thing that bothers me is that it's just loud on the hwy so if could change anything it would be that. Other than that overall an amazing car. My next car will defiantly be a larger Vehicle possibly a 4dr or a truck. Also not bad on gas as well. ,4.625
362, on 01/08/13 13:15 PM (PST),serith ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 5M),"Would buy again, oh wait I did."," I've owned both a 2006 Scion tC 5-speed, and now currently a 2009 Scion tC 5-speed Release Series 5 TRD model.The 2009 is more refined than its 2006 predecessor.If your're looking for a well rounded, budget-friendly coupe, look no further.However, I can not say the same about the current 2nd generation tC--they are entirely different animals.Pros:- fun to drive- peppy/quick (not fast by any means)- respectable fuel economy (could be better)- relatively small- toyota reliability- aesthetically pleasing- fantastic crash safety ratingCons:- ""Boy Racer"" stigma.- Top 10 ""most expensive to insure""- 160hp from 2.4L is lazy engineering.- Short final drive ratio (hurts mpg)",4.625
363, on 01/15/11 15:31 PM (PST),kcady ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 5M),Love and HATE Relationship," I bought my tC Brand new in 2009! I loved it for awhile, I love the look of my car and its great on gas other then that I was dissappointed! I lose control of my car in the wind! getting around in the snow is a joke! Went through the stock tires around 12k, the air conditioner sucks, anyone over 6 foot will be cramped in your car, my car is always in the shop for something! very basic..... I was in a car accident, I was very surprise how good it held up. The other car was totalled, while mine needed just a big dent repair! I would advise someone to really consider your options and rule Scion out!",3.125
364, on 08/09/10 10:36 AM (PDT),Inga ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 4A),Great Car!," I have been so happy with this car.  My son was in an accident and was hit on the driver side door and the airbags deployed and he walked away and played hockey that night. The car had $13,000 of damage but is as good as new now.  The car has really great pick up and is so peppy and reliable and comfort.  I love driving it.",4.875
365, on 06/13/10 06:31 AM (PDT),Bootlyus ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 5M),Good all around car," All around a good car. If you are all about TOKYO DRIFTU then this is not the car for you. I think this car has a bad reputation in some circles because there are too many Tc owners that think this is a sports car. It's not. Test drove an auto but bought the manual for price reasons. Auto was a little slow to shift but other than that it was fine. The car handling is excellent, it feels like you are driving the car not the other way around. A lot of the electronic assist stuff Toyota loves to put in their cars now is pleasantly absent in the TC give you the feeling of having more control over your driving experience. Fuel economy, torque and HP is what you would expect from a 2.4 L 4 cylinder.",4.125
366, on 09/29/09 10:58 AM (PDT),lilj89 ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 5M),wow, Very impressed with the tc I love the sound system and how quick it accelerates when you downshift I love the  sunroof and the reclining back seats (even though I'm never in the back LOL) on thing I was a little disappointed on was the fuel economy for a 4 cylinder the fuel economy was not what I expected but all in all it is a great car. Plan to start modding it soon and there is so many things you can buy its amazing scion did real good on the tc,4.5
367, on 09/15/09 13:43 PM (PDT),whatisbam ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 5M),2009 Scion Tc (Waveline Pearl)," I bought my Tc on a complete whim! Actually paid for it before I even placed hands on it. I drove 3 hours to pick it up and what I found upon arrival was nothing short of what I expected. Beauty is in its simplicity and somewhere in its simplicity is a hidden power that I do love. It's sporty, with a back seat! Everything this 22 year-old single father will ever need. Kudos to Scion!",4.625
368, on 07/28/09 13:25 PM (PDT),Jakers ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 5M),Great car for the price," I used to valet so I've driven everything from a Honda Del Sol to a Maserati Quattroporte, and I tried to be as fair as possible when rating the Tc.  Here are my pros and cons:  I have already logged over 10k miles on my car without a single problem.  The back moonroof shade will rattle if you drive on the hgwy w/ the windows down (to be expected)  Scion cut costs on the frame, but if you can do that and still score 5 star safety ratings, who wouldn't?  my tires' tread is already getting low. I'll be lucky if they last 10K more miles  it's not very quick.. at least not with a manual.  1st is done early compared to other light-weight cars  interior could use a quality boost",4.25
369, on 05/06/09 14:13 PM (PDT),Breimann ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 5M),Great Value," 9000 miles and not a single problem! I like to tinker and working on the car is very easy. Anyway, car rides great, handling could be a little better (came from a Celica) but it still maintains a fun-to-drive factor. Where else can you get such a long list of features for the money?",4.625
370, on 05/03/09 10:00 AM (PDT),scchilling74 ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 4A),Awesome Car at Awesome Price," I have owned this car for almost a year and I must say I still love to drive it.  I have owned allot of cars over the years and I usually get bored with them after a few months, but not my tC.  This car has the necessary power, style and comfort to keep you coming back for more.  I really like that Toyota did the first two scheduled maintenance services for free.  The car is put together well and offers a spacious sleek design for a coupe.  I went from driving a truck to my tC and I haven't missed my truck, aside from the occassional need to haul something big.  I got the optional Nav system which was a bit pricey but worth the money.",4.875
371, on 04/28/09 19:55 PM (PDT),jromine ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 4A),09 TC RS ," I bought this vehicle trading in a Mazda 3. I live in WI so driving a Mazda 3 hatch without ABS was difficult to say the least. This car handles great in the winter. We had a pretty bad winter this year and I had no problems with it's handling. Much better than what I had before. More room in the back then what you'd think for passengers who sit in the rear. Car stayed on track in the snow and when ABS kicked in it stopped. Ipod hookup is awesome in this car, better than a lot of Pioneer aftermarkets out there right now. Car looks great on the outside, I get a lot of stares and comments. Roomy interior, but the build quality could be better.",4.375
372, on 04/06/09 11:49 AM (PDT),E.D ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 4A),Very Decent," So this is my first new car I bought.  very happy with it.  Great for one person.  Drive is smooth, and no problems thus far.  Good pick up.  Basic model features are great.  Moonroof/sunroof is awesome,I love it.  The only this is that it's a little rattly at times.  I put a spoiler on the car, so I just found out I can't put a rack on the back, but that is a minor issue.  If you are looking for a small, fun, sporty, nice looky car with a smooth ride, this is perfect for you.",4.625
373, on 03/23/09 15:09 PM (PDT),*LiLLiSSa* ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 5M),"""Think TWICE"""," First of off, this car is one of the best looking car out there. Driving experience, the shifter is kind of high and the armrest usually hits my elbow;shifting, ""biggest complaint"". The gauges could been a little bigger. The suspension is horrible! Other than that it is a pretty smooth and quiet car, plenty of torque. I would think that Toyota could have done more with the 09 model. Basically if you really want experience your tC, you would defenitely need TRD upgrades. The tc is really not up there with the civic SI or cobalt SS. Just because it is a coupe doesn't mean it is a sport car in my opinion. It's an OKAY car but I highly reccomend the Civic SI; Have you sat in an SI's seat? DO IT!!",4.125
374, on 02/27/09 13:01 PM (PST),Kevin ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 5M),Fun to Drive," I debated for quite some time which car to look at and chose this one simply because it comes with some awesome standard features for a very reasonable price. I love driving this car, I test drove the automatic but ended up getting the manual and I am glad I did. Even though it is a compact car, there's plenty of room up front. The car looks wonderful, inside and out, even considering I don't like the other Scion models.",4.75
375, on 01/30/09 06:09 AM (PST),Nathan ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 4A),Issue with clutch," I bought my tC back in december 2008. At 2200 miles my clutch and flywheel go out. The dealership says they wont warranty the repairs and want to charge me $1,440 to fix it. I'm getting a lawyer today.",3.125
376, on 01/26/09 15:56 PM (PST),SM ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 4A),Awesome Car!," This car has some serious pep! I went from driving a VW Jetta with 115hp and 122lb. foot of torque. I love everything about this car. The interior is awesome, very easy to read the dials and is truly a sports coupe hatchback. I had a problem with my Jetta not starting in cold weather, I live in Michigan, and it gets well below zero, my jetta wouldn't start, but my Scion will, with ease. I no longer own the Jetta. ",5
377, on 01/21/09 14:33 PM (PST),Danny ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 5M),Amazing I'm so happy," I drove many car before the tc and it was by far the best. Mazda3, civic, protege, neon, etc this is by far the best car I have had. Car is cool, looks good, many many options of mods and wheels just many many ways to make it better and faster. I got the car a month ago and I love it. 5 speed engine intake hks exhaust 10,000k hids yellow jdm fogs 2 12 subs 2000 Watt amp lowered it on tein coilovers and upper sway bar. The moonrof is amazing I live in Florida and its the best choice for this place! If you are looking for a car and you're Young or older but want a fun and sporty car search no more you have found it!",5
378, on 12/02/08 14:25 PM (PST),Carly ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 4A),2009 Scion TC," I bought my Scion TC after driving almost every car on the market that was under $25,000 and being a previous Mazda salesperson and Mazda3 owner. I fell in love with the vehicle inside and out. I have had 2 problems with the car not starting and Toyota cannot figure out the problem. When I took the car in for service they always give me a loaner car and always call me with updates on its status. Its been a few months since the problem and I love the car otherwise.",4.375
379, on 11/18/08 22:59 PM (PST),Bkwrm ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 5M),Cool fun car!, I LOVE the Tc! This burnished red Tc is my second Tc. Never had a bit of problems. Drives great gets good gas mileage 29/33. Love the stereo. I am a Scion fan for life!,5
380, on 11/11/08 10:51 AM (PST),AJ ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 4A),Great Car," Just picked the car up today. I love the ride and handling. A truly fun car to drive. I do not have problems with headroom (I am over 6 ft tall). Gas mileage is ok.. Could be slightly better but good nonetheless. I am a bit jaded, coming from a Nissan Versa. ",5
381, on 10/21/08 15:28 PM (PDT),LJB ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 5M),Great Car but ," I bought my car in May.  I fell in love with it.  But about a week ago it popped out of gear (manual). I have just found out that the synchronizers failed and they are replacing at least 3rd gear in the tranny.  After getting the diagnosis I looked it up and apparently this has been a problem on and off since 2005.  I am hoping that the fix will resolve the issue permanently and that this isnt an ongoing thing.  The dealership is currently repairing the car and have been great but they never mentioned that to me when discussing a manual versus an automatic.  Even now they didn't mention it was a known problem.  I researched it.  Other then this issue, I love this car through and through.",4.625
382, on 10/18/08 18:44 PM (PDT),Chris ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 5M),Scion tC 2008 vs 2009," They pretty much look the same but I did notice some slight differences. For one, the seats are darker. When you put the A/C to the coldest position, it says A/C Max. If you have a manual transmission, the shifting is a lot easier in the 2009 than the 2008. I think the gears also rev higher in the 2009. Other than that, they are pretty much the same.",4.375
383, on 10/14/08 11:07 AM (PDT),Megs ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 4A),Amazing car!," I bought this car 3 days ago and I LOVE it! I was actually looking at pontiac g5's and Chevy Malibus before being dragged to look at Toyotas by my parents. I didn't really like anything I saw until I saw the Scion. I am not a fan of hatchbacks or small cars at all, but after test driving it and all the features it had just as a stock car I was impressed. It has a lot of torque for such a small car and is so much fun to drive. It doesn't even look like the ugly boxy cars I pictured as Scions.",5
384, on 10/07/08 11:11 AM (PDT),Breimann ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 5M),Not bad," Dollar for dollar this is the most car for the money. Where else for 17k can you get a sun roof, ipod integration, alloy wheels and Toyota reliability? Let us not forget it has a Camry engine too! The fold flat rear seats are awesome too. Digital HVAC controls are nice too, most cars this cheap have lousy dials/knobs. If the ""suggested improvements"" things I listed are addressed it could possibly be a car with no compromise! ",4
385, on 09/27/08 20:12 PM (PDT),luv it ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 5M),luv it," I love my 2009 tc. After having my car for a month, the only thing I have found wrong with the car is the seats, the seats stain very easily. After washing my car I opened my moonroof which I love a few water drops landed on the seats staining them making the seat look dirty. The material also picks really easy but other than that the car is great love it",4.75
386, on 09/23/08 10:03 AM (PDT),Lauren ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 4A),Perfect, I just got my scion tc as a first car. it is perfect! after going to 8 dealerships i did find haggling. i special ordered it and pretty much got the spoiler and upgraded radio for free. everything on it is great. my friend has one and says the only con is that the tires only last about 15k.,5
387, on 09/05/08 20:46 PM (PDT),decseh ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 5M),"Sexy, fun to drive tC"," This car is so much fun to drive.  For what you get with this car and the looks you can't beat the price.  Plus you get Toyota reliability as a perk.  I've only had my car for a month, but overall I am satisfied and impressed.  It has many more features than me $32K Jeep did.  It's only a few more dollars a month, it's brand new, and gets me a lot better gas mileage.  I am very glad I looked this way.  I drove a Corolla, Civic, and a few other competitors and none really compared to this car.  I suggest you drive one.  My other car is an automatic, and I didn't like the tC when I drove it in an auto even though it was peppy, the manual won me over.  Scion dealers are easy to work with too.",4.875
388, on 08/26/08 07:32 AM (PDT),TC driver ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 4A),"Best under-$20k car, and it's sexy too "," Yeah so it's made for people younger than me (51) but I love my TC. The drive, comfort and handling impressed me from day one. Plenty of pickup, great visibility, a pleasure to drive. Plus the TC is a great value $$$. 160-watt stereo has too much bass for my tastes but it has great iPod interfacing. Logical interior layout. The moonroof is terrific. Good gas economy. Roomier on the inside than it looks from the outside. Large cargo space with back seats folded down. I get lots of compliments on how my silver TC looks. It's a sleek & sexy car. All the other Scions look clunky to me but the TC stands out. I don't think there's a better new car for under $20k out there.",4.5
389, on 08/14/08 11:37 AM (PDT),Jim ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 4A),"Sleek, sexy, sporty and affordable !"," Had my 09 tC for two months - adore it! Superb performance and handling. Response is crisp and solid. Rides low to the ground. No problems with build quality or function. Great cruise control. No acceleration delay, very quick off the line and smooth pickup. The premium 160 watt stereo is incredibly loud - too much bass at times but terrific iPod control. Love the panoramic moonroof.  My only complaints are that the gauges are hard to read in daylight, esp the speedometer. Don't like the orange gauge lights - wish they could change to blue like the stereo can. I'm 6' tall and the back seat is very cramped but I never sit there anyway! Doors are a little long. Great value for the price.",4.875
390, on 08/08/08 04:11 AM (PDT),Joe ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 4A),Don't believe the Naysayers!," Yes this car is smaller than most but if you are a smaller person this car is perfect.  I would not recommend the car to anyone who is taller than 5'8"" because it has a bit low roof but other than that everything else about this car is great.  Wonderful get up and go with fantastic handling.  It also comes stock with a great Pioneer 7 speaker system (6.1 system).  The car drives very quiet and will not disappoint.  There is not a ton of trunk space but if you are not using the back seats they easily lay down and your trunk space is doubled.  I would honestly recommend test driving this vehicle just to see if it works for you...because if you fit in it you will LOVE THIS CAR!",4.875
391, on 08/07/08 09:46 AM (PDT),Victor ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 5M),09 Scion TC , Love the car purchased the week it came out. Love the color got metallic Gray with flakes. Love the sound the little sub in the back gives good base. Size is roomy for a small car  ,4.75
392, on 08/06/08 07:56 AM (PDT),ihatemytc ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 4A),Should have bought a Civic," Cheaply put together car after of month of driving, things start to rattle. Very cheaply put together. The sound is awful you can't turn it up with out it crackling the speakers. After breaking the car, in it just feels so cheap. I want out of this thing and back into a Civic, worst mistake of my life is buying this car. I thought Toyota was quality. ",2.75
393, on 08/04/08 16:58 PM (PDT),lesslinger ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 4A),Almost Perfect," My first Scion and I am not disappointed. This car has a lot of torque for a 4cyl and moves pretty fast. I would say that the fuel economy is rather low for a 4 cyl and notice that on the freeway, i ride at around 3,000 rpm constantly. Maybe a 5 gear for automatic would have been a good option for the fuel economy. Also, when you gas it for speed, it doesn't take off right away, but does build up speed very fast. Love the moon roofs, and just the over all feel. Other thing I notice is at 70 mph, on freeway, I hit a bad patch of road that made my car feel like it was bouncing. Not a big deal, but was very noticeable. Over all I love it.",4.875
394, on 06/28/08 20:03 PM (PDT),Debbie ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 5M),Great Little Car," The steering is tight as a sports car. It handles great with a lot of get up and go.  Excellent sound system.  I love the color - Sizzling Crimson. A lot of people ooohed and aahhhed as it was driven off the showroom floor. With minimum down, I still had great low payments.",5
395, on 06/08/08 09:10 AM (PDT),Devedander ,2009 Scion tC Hatchback 2dr Hatchback (2.4L 4cyl 5M),Lots of fun and solid value," After a rather long process I picked up my 09 TC and am very happy with pretty much everything about it.  The basic stereo sounds quite decent and the tiny sub actually does a decent job of filling in the lows. Make sure to hold the SSP button for 5 seconds and change the mode from Tc (xB sounded best to me).  The car feels plenty strong for normal driving and takes hills happily.  Only cons I can think of so far are that the steering wheel sits a bit low (or the seat is high) and sits a bit too far forward so either it's a bit far from you or the pedals are too close.  The clutch also has unusually long travel which is a bit odd.  Overall I am very happy, looks and drives great!",4.5
396, on 05/17/18 09:21 AM (PDT),Vince B. ,2016 Scion iM Hatchback 4dr Hatchback (1.8L 4cyl CVT),iM satisfied., There's no more Scion brand. 2016 was the last model year.,4
397, on 02/18/18 09:25 AM (PST),Paige Price ,2016 Scion iM Hatchback 4dr Hatchback (1.8L 4cyl CVT),Scion iM is great, You will love it!,5
398, on 04/12/17 18:19 PM (PDT),Jenny ,2016 Scion iM Hatchback 4dr Hatchback (1.8L 4cyl CVT),The 2016 scion im really sucks!," The tires are as thin as paper. In less than a year of owning it I frequently have had to change all four tires back to back. The bumpers lay about an inch above the ground constantly getting stuck in snow or the bumper scraping the the ground/curb. The headlights are weak making visibility poor. Even my flashlight shines brighter and no fog lights are equipped. Acceleration is very bad especially merging onto the highway or passing other drivers. The car has no cd player so. I can't listen to all my favorite music and the horn sounds like a woman screaming ""Ayyy-Ayyy"". Also there not a variety of colors to choose from.",1
399, on 04/05/17 09:58 AM (PDT),Lanae ,2016 Scion iM Hatchback 4dr Hatchback (1.8L 4cyl CVT),Great little car!," Been a great little car so far.  I big change from my 2008 Toyota Corolla. I like how this Scion hugs the road, it's quieter, its comfortable and all around a good car.",5
400, on 01/07/17 00:11 AM (PST),Miguelito Loveless ,2016 Scion iM Hatchback 4dr Hatchback (1.8L 4cyl 6M),I drove the Eurospec Auris and loved it!," This is a continuation of my original post now that I recently acquired a US spec 2017 Toyota I/M.  Everything stated before applies and then some.  The US version has 17"" wheels and 225mm width tires.  The result is a more stable ride on the freeway.  Drives on the freeway like my 1988 Mustang GT with 245mm tires on 16"" wheels.  Very stable, very composed.  Standing start acceleration is not a strong suit with this vehicle, but freeway performance is another matter.  In my area, we have freeways with long uphill grades.  The I/M can actually accelerate uphill and in 6th gear! Cruises at 75 to 80 easily!!!!  In 6th gear, engine is only turning 3000 rpm.  The car is very quiet at speed and comfortable.  The seats have large bolsters and are snug, but still very comfortable.  The driver's seat is 6-way manual adjust and don't feel the need for a power seat.  We typically keep cars over 10 years and over 100,000 miles.  I am very confident this vehicle will meet these milestones.",5
401, on 09/26/16 08:32 AM (PDT),Ron Shaw ,2016 Scion iM Hatchback 4dr Hatchback (1.8L 4cyl CVT),A lot of car for the money," The iM is a great car for the money. Well equipped for its price point with all of the reliability the Toyota Corolla is known for. Looks nicer than the Corolla, and handles better too. The rear seat is roomier on the Corolla, but for my son, commuting back and forth to college, its not an issue.",5
402, on 08/14/16 02:53 AM (PDT),yusuf ,2016 Scion iM Hatchback 4dr Hatchback (1.8L 4cyl CVT),Dangerously slow acceleration," Pros : Comfort to drive. Cons : Very dangerous when merging to freeway, because car extremely poor to accelerate. Very endangering life when need to catch the traffic speed. I have my 3 children at the back, this car always makes me worry whenever entering freeway. MPG also not as advertised supposed to be. City is 28 as advertised, but freeway hardly just to get 33.",2
403, on 08/12/16 08:08 AM (PDT),Gary L Shook ,2016 Scion iM Hatchback 4dr Hatchback (1.8L 4cyl CVT),"I love this car,"," I'm a 56 year old man, not the youngster they supposedly market this vehicle to.  I've owned my Barcelona Red IM for one week now.  I love it, pure and simple. It rides as quiet inside as a 2015 Camry SE, handles better, with better gas mileage (so far, around 31mph for the first 200 miles in mixed driving). It also looks fantastic,  and the hatchback means the space in the back won't go to waste.   Don't listen to the negative reviews about power, this car has plenty of get up and go, particularly with the sport button engaged.  Now is a great time to purchase, as they're blowing them out, I got mine a full 2 grand under sticker.  Plus, the added bonus of Toyota reliability.  It says something about this soon to be defunct Scion that Toyota is continuing the model in 2017 as the Toyota Corolla IM.   The only negative I have is the lack of a CD player, but I'm adjusting to that, using Flash drives. The stereo sounds fantastic.  I HIGHLY RECOMMEND THIS CAR. UPDATE TO PREVIOUS REVIEW - Now getting 33 mpg in mixed driving.  Love this car.UPDATE TO PREVIOUS REVIEW - 6 MONTHS IN, AND I'M STILL LOVING IT.** ONE YEAR ANNIVERSARY UPDATE:   I've owned about 20 new cars in my life, this one is by far my fave. Still averaging 33 mpg.  In June I took a 400 mile round trip road trip to Tennessee, averaged 36.5 mpg while averaging around 75 mph.",5
404, on 07/10/16 17:18 PM (PDT),Brent ,2016 Scion iM Hatchback 4dr Hatchback (1.8L 4cyl CVT),Amazing!!!!!," This hatchback is amazing handles great, gets 34 mpg all around driving.  I was a little worried about the cvt but once I found out how smooth it was, I fell in love. Nice Pioneer sound with big 7"" screen. Everything works perfectly every time. Good reliable Toyota that I know will run forever.",5
405, on 07/07/16 10:19 AM (PDT),Austin ,2016 Scion iM Hatchback 4dr Hatchback (1.8L 4cyl CVT),iM a fan," This was my first new car purchase and don't regret choosing the scion iM. I'm averaging 34 miles with combined driving, I love the interior and exterior of the car. I travel a lot, most of my trips are about seven hours long and I haven't experienced any discomforts other than a gas pedal that feels a little small to my foot but I've already gotten adjusted to it. Blue tooth works great and the speakers are amazing! I also found driving this car to be quite fun, it's fast enough for me (that's not saying much since I'm a slow driver) and the turning is very good (and that's saying something with me). I've had this car for about four months and I already have over 7,000 miles on the odometer with no issues whatsoever.I'm updating my review. I was just in an accident where a Toyota Tundra rear ended me. My scion i'M didn't even have a scratch while the truck that hit me did damage his vehicle. Im still loving my scion and feel much safer about driving my car after this.",5
406, on 06/21/16 11:45 AM (PDT),Paula ,2016 Scion iM Hatchback 4dr Hatchback (1.8L 4cyl CVT),Just Got My IM June 10th, I didn't set out to buy an IM.  I had looked at several and most didn't drive well or were to small.  The Mazda CX3 was too small.  The Jeep Renegade did not handle securely.  I didn't want to look at a Ford or Honda.  Everybody has a Honda.  I was picking a friend up from the Toyota Dealer and i saw this RED IM and I just loved it.  I came back about 3 weeks later and drove it and loved it more.  Made a great deal. They gave me a good price for my trade-in and I put no money down and I have monthly price I can live with.  I highly recommend this car.  I love driving it!,5
407, on 06/08/16 13:40 PM (PDT),Laurel ,2016 Scion iM Hatchback 4dr Hatchback (1.8L 4cyl CVT),Electric blue im," I have been shopping for many months and stumbled upon the I'm by accident. I was looking at a used Scion xD and went into the Toyota showroom and was looking at the new cars. Well I sat in a few and when. Sat in the I'm I thought the seats were very comfortable. Well my salesperson pulled one up and I drove it and found out it was quite easy to drive. Well I went home and mulled it over and went point by point vs. the used xd. After comparing everything I decided on the I'm!  My salesperson got me a great price and they dealer traded for my electric blue. Went in the next night, drove the blue one, got a good deal n my trade and drove home with my beautiful blue car. I love hatchbacks and I especially love toyotas. I have only had her for a week but n my suburban short trips driving I am averaging 33 mpg. I am very happy Toyota will be keeping this model, if they weren't, I wouldn't have bought it. So far it fits my needs and I love to drive it. It is low to the ground but I too am a senior citizen, but I am dealing with that issue. I do wish it had a CD player but I'll have to put my CDs on something else so I can play my tunes going down the road. A sunroof would be nice in this but not an option, hopefully Toyota will add that. I think the inside is very nice, much nicer than many other cars I took on test drives. If you live in a suburb of Chicago head over to oak brook Toyota in westmont and ask for Samantha. Would highly recommend her and the dealership. I wanted to update my review after 6 months, I still love my car! I would highly recommend it to anyone looking for a new car.Well it's been a year with my little blue and I still love her! Went on multiple Midwest trips last summer and she drove like a dream.  I'll be heading to door county again this summer with her and I expect great mpg again and a beautiful trip. Last year I got over 40 mpg on trips. I have had no trips in for service other than the 5,000 and 10,000 oil change  tire rotation. Still lovin my little blue car!",5
408, on 05/21/16 09:07 AM (PDT),ref ,2016 Scion iM Hatchback 4dr Hatchback (1.8L 4cyl CVT),Great Little Ride," I am 69 years old and traded a BMW for this Im.  So far it is as much fun to drive as the Beemer.  Doesn't hug the road like the BMW but, what car does!  Don't miss the blinding acceleration but. don't really need it.  Gas mileage is fantastic!  Almost as good as my wife's Prius. Really sporty looking car!  I want to drive it all of the time because I enjoy it so much.",5
409, on 05/07/16 12:21 PM (PDT),Bev ,2016 Scion iM Hatchback 4dr Hatchback (1.8L 4cyl 6M),My iM, I like be my little IM. It is my third scion and have been faithful to the brand for 11 years now. Only complaints are that TRD does not have any REAL performance parts available for it and the acceleration is lousy.,5
