,Review_Date,Author_Name,Vehicle_Title,Review_Title,Review,Rating
59, on 09/03/15 04:20 AM (PDT),Emily ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Randamley doesnt go in Reverse," Personally believe that Smart car needs to fix the problems with the reverse issue. This nearly caused me to be in an accident at the end of my driveway. When I thought my car was in reverse is wasnt it actually was rolling down the drive way. I was stuck in the mioddle of the road trying to figure out why I couldnt get it into gear, had to shut it off while on coming traffic had to slam on the brakes! Very scarey and very close call. I feel that this is a saftey issue. Smart car has done nothing about it and does not want to recall it. My car is the 2008 Smart for two. I think that most people that have this car have the same problem. To help this get resolved people have to get on safecar.Gov and make the report for complaint, so then it will be forced into recall. I believe that people may have tried to make the report but the safecar.gov wasnt easliy working for that make or model until I called them directly. I just want people to be safe and companies to own up to their products. From my research its a computer update that is needed and yes its pretty expensive, well maybe just to me, to fix it is about $500.00",3
60, on 08/26/15 04:22 AM (PDT),Charlie ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),"Bought a 2008 with 29,600 miles"," UPDATE:  smart fortwo has performed flawlessly.  Now over 77,000 miles and recently replaced front brakes, battery, tires.  NO PROBLEMS AT ALL.  AC still blows cold, will have it refrigerated soon and gas mileage is better than ever!  PREVIOUS REVIEW:  Had 2 previous owners  I LOVE IT! It's like new, love, love the interior. It's roomy, comfortable, the best looking red and black cloth seats and dash. Peppy engine. Love the transmission. The complaints about the transmission are unfounded.   Just let it shift, don't floor the gas, this car is a city car and if driven reasonably, the engine has power and the tranny shifts better than [non-permissible content removed]!  Really, it is not a sports car and if driven like you live in the city, it performs flawlessly.  I Iive in the mountains and it goes up the steepest hills and has hill ascent and descent control which helps a lot. All cars should have it.   On the highway it is stable, a little loud. And I'm averaging 38 to 40. It's all I need and the build quality is Mercedes. The AC is wonderful. Very cold and strong. The packaging is amazing, roomy and stylish. I WILL buy another!!!  (UPDATE:  6 MONTHS OF OWNERSHIP, NO PROBLEMS, DID OK ON THE ICE AND SNOW, GOOD TRACTION GOING UP AND DOWN MOUNTAINSIDES.  I WILL BUY ANOTHER, GREAT GAS MILEAGE AND NO PROBLEMS WHATSOEVER.)",5
61, on 02/23/14 09:50 AM (PST),smartguy1 ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),2008 Smart hatch," My wife and I purchased our smart in 2008, paid way to much. The original dealer dropped it,(like no one knew that was coming) and then went to Mercedes. Other then being treated like a red headed step child by the dealer, probably because this thing is so cheap the car is not bad. It took me a while to get the hang of the herky jerky response, and the A/C stop when you really stomp on the accelerator, which other cars I have had did, so no big deal. I now have 25K miles on it and drive it like you beat a rented mule. No real problems to speak of. I use Royal Purple in it and find that seems to work best for oil. I run with the big dogs on the highway and like it a lot.",3.75
62, on 12/09/12 14:19 PM (PST),1unhappysmarty ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Daimler Won't Back, My 08 smart just turned 50K miles and now I am told that it needs a new engine. Daimler wont back up their product or even work with me in any way. I am warning social media to consider other auto companies when it comes time to purchase a vehicle.,4.375
63, on 03/23/12 07:07 AM (PDT),jessebkaye ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Great car," I just downsized from a huge full size sedan to the fortwo and I couldnt be happier.It may be a bit utilitarian in its features but its worth saving $500 a month in gas, is easy to find a space and helps keep life simple.Well worth the purchase, despite the funny looks people give. I'm 6'2 and its surprisingly spacious.",4.75
64, on 01/22/12 17:31 PM (PST),clins ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Stupid Car!," Had issues from almost day 1. Went through a small puddle during rain storm - caused the passenger seat airbag light to go on. Has never turned off. Barely touch the key while it's in ignition it will turn the engine off. Completely unsafe when you are driving. Had it happen a few times (dog touched it). Have repeated issue with the engine not wanting to go into gear, especially reverse. Don't want to even attempt to do a u-turn because it might not go into R and you are stuck in middle of road. Goes through phases. Works for a few weeks then it doesn't. Someone suggested rain might affect it. Battery dies often too. I live on an island & to ship it over costs $400. Have not seen dealer.",2.375
65, on 11/08/11 15:26 PM (PST),kulumao ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),horn & door problems lies on extended warranty," I love my 2008 Smart passiion. I have less than 12000 miles on it. The first time i had to use the horn, it does not work, the plastic part on the door hinge is missing.I bought a platinum ext warranty at the time and was told it covered bumper to bumper for 5 years. Now they told me the horn problem is not covered and the door hinge missing part is not covered either. what a rip off, never buy any ext warranty from mercedes benz again. I won't touch any MB either, Lexus gave much better service and had no problems.",3.125
66, on 04/11/11 12:16 PM (PDT),foxmajik ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),I hate this car so much...," I've had to take this car in for work more than my used '92 Mazda Protege. For various reasons, from plastic pieces falling off the interior to the air dam in the front snapping off and dragging on the freeway. The gas mileage is atrocious for a car this small (around 25 mpg). The transmission is a confused and nervous little curmudgeon that can't decide what gear it wants to be in when you're under 15 mph and keeps jumping back and forth between 1st, 2nd and 3rd gear. Every time the gear shifts the car lurches back and lunges forward like I've slammed on the brakes. And this is normal for smart cars, every one I've been in does it, even after having the transmission firmware upgraded.",2.25
67, on 02/10/11 16:46 PM (PST),dispshannon ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),2008 Piece of Junk, I purchased this vehicle new and within 1 year was having trouble with the transmission ...Wont go into reverse.Dealership says nothing wrong.1 year later..NO WARRANTY and now it wont go into reverse or forward.How do you drive a car that wont do forward or reverse..YOU DONT...,3
68, on 11/02/10 00:00 AM (PDT),Gabe ,2008 smart fortwo Hatchback pure 2dr Hatchback (1.0L 3cyl 5AM),Like no other car!," Very enjoyable, and great response from other drivers and people. Lots of smart fans around! I really enjoyed it. I sold it for a VW Golf, that feels like a cruise ship in comparison! The transmission is AWFUL and needs getting used to. Slow and heaving when it shifts gears. Also, it had a bunch of repairs, recalls, bulletins under warranty, that were marvelously and fully and competently addressed by Smart Center Portland. Very safe and fun on the freeway.",3.75
69, on 09/03/10 00:00 AM (PDT),Walter Martin ,2008 smart fortwo Hatchback pure 2dr Hatchback (1.0L 3cyl 5AM),Smart Car - a Dissappointment," Very dissatisfied with our smart car.  The transmission is a joke with very rough head snapping gear shifts, which, because there are five gears, seem to happen all the time in city driving.  (At one point our transmission failed to be able to go into reverse.  The merecedes dealership fixed this for no charge saying there were ""thousands of smart cars with the same problem.""  If thats the case mercedes should do a recall and fix them all.)  The suspension is rough with even minor bumps being uncomfortable.  The car was so uncontrollable on ice that special winter tires had to be purchased for it.  With the winter tires it is about the same as any car on ice with summer tires. Costly mistake",1.875
70, on 08/31/10 10:17 AM (PDT),risean ,2008 smart fortwo Hatchback pure 2dr Hatchback (1.0L 3cyl 5AM),Fun runabout!," I find that I get over 40 MPG I have 24,000 miles on the car now and love it. It parks anywhere and I haven't had a lick of trouble with it. The car is amazingly  stable on the highway and has plenty of space for two and a weekends worth of gear and supplies. I love it and would buy another one.",3.875
71, on 07/27/10 16:54 PM (PDT),Robert_Kern ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),You will forever regret this!," I have had my smart for just under 2 years now. At first it seemed perfect for New York. 150 Dollar Parking per month, fits in tight places, etc. Very quickly however did I find out what an unreliable, terrible little car this is. It has broken down multiple times due to computer errors, failing transmission, clutch, etc. It shakes everything lose on the car whenever you hit the slightest bump. Even a sewer lid produces a noisy thump and a jolt. The car shakes at highway speeds and now my roof is starting to crack. And where is smart? They don't want to have anything to do with the car, the service departments don't know very much about it, the customer service is horrific!",1.75
72, on 07/25/10 13:10 PM (PDT),Dan K ,2008 smart fortwo Hatchback pure 2dr Hatchback (1.0L 3cyl 5AM),Smart Metro Car," I live in Tucson, AZ and the only hwy driving I've done is to take it 90 miles to Chandler for servicing once a year. Not fun to drive in strong cross winds where everyone wants to drive 85+ mph (limit is 75 mph). Helps to find a mid-sized truck or large van going 75 mph to follow behind. Got 57 mpg on one hwy, 50 mph on my most recent trip (with A/C). Car is perfect for driving around Tucson where hwy travel is limited. The high profile is not great for high wind at high speeds, but it makes getting in and out much easier on the knees. Well worth the trade off for me. Can override auto shifting when needed. Not good with ""California stops"" as it confuses the auto shift.",4.375
73, on 04/25/10 19:21 PM (PDT),Jack ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),SMART and SAFE," There's a conspiracy by some to paint the SMART as unsafe. I've even seen a photo of a small car squashed between two semis that was falsely identified to be a SMART car. SMART cars have only 3 lug-nuts. The squashed car had FIVE lug nuts! Moron!  My only complaint about my 2008 Passion SMART is the whack-a-doodle electronic interlocking systems. SMART designers please take note: Every component that makes an interlock circuit longer also makes it more prone to failure or malfunction. Just today, I couldn't get the rear window to unlock with the remote, which gave a double-beep when I pressed the appropriate button and then re-locked. Back window/tailgate had to be unlocked manually.",4.75
74, on 04/09/10 20:44 PM (PDT),James ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Smart 2008, The vehicle has been a joy to own.  It has pep and most of the time you want to pass everyone on the road.  The only thing done to the vehicle since I've owned it is one oil change.  It has a good cruise speed of 70 MPH.  ,5
75, on 02/25/10 07:20 AM (PST),HiBeamsOn ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Makes Life Easy," I love my smart, and it makes my life in the city easy! I live where people will pay 30K for a parking spot, but why do that when for half the price you can have such a wonderful car! I NEVER have parking issues any longer! Drives great in the city and the freeway, holds lots of groceries, plenty of luggage for a weekend jaunt to the country, and enough space left over for those can't-live-without-it purchases. People have said that they cannot see themselves in a smart. I tell them that they are missing out. NOTE: The transmission is a manual that is designed to shift automatically. It is not an automatic. If you are used to the way a manual trans feels, the smart will feel very normal.",4.5
76, on 02/08/10 12:07 PM (PST),sasha ,2008 smart fortwo Hatchback pure 2dr Hatchback (1.0L 3cyl 5AM),impossible to get repaired, Our smart car got hit in an accident.  The authorized repair center did not have any of the parts in stock.  We waited 6 weeks for parts to come in from Germany.  I have never gotten such bad service or waited so long for repairs on a car.  I would never buy another Smart Car.  They are not yet prepared to enter the American market     ,4.25
77, on 02/05/10 10:55 AM (PST),KvFireman ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Pros and Cons ," I purchased my Smart in October of 2009. Overall for what it is, the Smart is a good car. The Smart only holds approx 8 gallons of fuel. I have clocked the mileage at 48 mpg driving at around 55-60mph. 65-70 it drops considerably. A steady foot on the gas pedal helps. Try to avoid slowing down and speeding up frequently. This will decrease your mpg. It does not do well shifting on it's own. It lugs a lot which I don't care what anybody says is not good for the engine!! The entire car also jolts when it shifts. You are better off shifting manually. There is no cruise control. The lumbar support is not very good. Other than those few issues, its really a great vehicle. Have no other complaints",4.75
78, on 01/12/10 20:43 PM (PST),jy ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Excellent & SuperSafe!," We researched the smart car for the past 2 years. Bought a used one last Saturday. Initial impressions are excellent! People complaining about the tranny don't know how to drive a manual! Car has plenty of pep. Handles very well. Overall build quality is excellent. Why the disconnect between so many actual owners loving this car and the mostly poor reviews by ""professional"" reviewers? Can't figure that out. This car is the safest small car on the road! ",5
79, on 12/14/09 09:22 AM (PST),John Salazar ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Smart is for Smart people," I have driven this car for 2 years, local and cross country.  The  speed and mileage is second to none for the size.  I recommend this fun and notable car for people who are anxious to enjoy and pleasurable and comfortable driving event every time they drive..",5
80, on 12/06/09 08:51 AM (PST),Rome Addict ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),"40,000 miles and still no problems "," I'll admit it.  I have loved these cars since I first saw them in Italy in 1998.  When they FINALLY came to the USA I'd been on a waiting list for 18 months.   My actual mileage experience with crappy ""boutique"" Phoenix gas is 45 - 48 mpg highway, 41 combined and 35 city.  I don't know where Edmunds gets its 37 mpg?    I beat the crap out of this car and it performs like a trooper.  Drove it cross country, drive it 75 miles per day city/highway.  I am personally gunning for 250,000 miles before I sell it.   Would not recommend the sun roof for AZ. Downgraded comfort to 9 because  AC can't keep up in AZ.  Anyplace else would probably be fine.  ",5
81, on 11/18/09 07:47 AM (PST),Mel ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),"Love it, Attention getter, Best so far"," If someone wanted to trade me, title for title, Mercedes, corvette, etc... and I could not sell there trade, would not trade. Love it, fun to drive, S A F E. Read the info, published, go to a smart car dealer and look at the frame.",5
82, on 10/20/09 01:05 AM (PDT),Herb ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Driving a Smart Car," The somewhat leisurely acceleration is expected and can be circumvented by flogging the engine in manual mode using the paddle shifters. Initial fuel economy was disappointing, but rapidly improved after putting ""Sea-Foam"" fuel system cleaner in the tank. Am now getting 38.5 mpg in city driving.  The local Smart dealership was very friendly and reprogrammed the transmission to largely eliminate the 1-2 shift lag in my 2008 as part of a no-charge update to 2009 standards. This made a huge improvement in driveability!  Highway stability in cross-winds is somewhat squirrely, but I had no trouble keeping it in the lane even when x-winds topped 35 mph on a fast causeway. ",4.625
83, on 09/06/09 00:45 AM (PDT),chip brady ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),learn how to shift," I continue to read reviews with people complaining about the transmission!  My wife and I each have a fortwo.  Last month we drove it 2700 miles from seattle to Spearfish SD.It was terrific in the mountains.The paddle shifters work like a dream.  We left our Cadillac at home and drove the smart car.  If people will take the time to learn to shift the car it is the best transmission on the road today. We have been in the auto parts business for over 40 years and have had many different vehicles, but these are amazing.  I have 15,000 miles on mine and it runs just like the day I bought it!  The roominess inside continues to surprise people.  More headroom than my cadillac.",4.875
84, on 08/22/09 16:48 PM (PDT),LouG ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),My Rollercoaster  Ride," I have owned this car for 9 months. I cant wait too get rid of it!!!!  Yeah it's cute but it isn't all that it's made out too be. The gas mileage is good only if you drive like an old person, A car this small should get better MPG.  The transmission is the worst, annoying, uncomfortable feeling I have ever exp, even with the trans software update. It is soooo annoying if you get stuck in traffic, Shifting from 1st to 2nd constantly up and down will make you want to vomit. This is the main reason I want too sell it. Gas gauge still wont read rt, even after 5 times back too the dealer, Mercedes should be ashamed to hsve there name linked too this car.  THE LITTLE HERKY JERKY ROLLERCOASTER RIDE..",3.75
85, on 06/21/09 15:57 PM (PDT),smartdriver ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),my daily driver," After one year of ownership, I find I still look forward to my driving time in the smart fortwo. The car has peppy performance, and is quite comfortable, even on the long road trips. I find that I can accomplish 99% of my driving and cargo tasks with this excellent car. Initially, I had several of the ""smart car gremlins"" occur, but the dealership has performed admirably with all warranty work. Here in the desert, the climate can be extreme: the smart fortwo handles the cold, searing heat, wind, torrential rain, uv extreme sunlight, snow and ice very well indeed. I am looking forward to an all- electric smart in my future.",4.875
86, on 03/03/09 17:49 PM (PST),WITH A PASSION ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),I LOVE MY LIL TIC TAC," Got my car in April, 2008.  The craziness of being chased down by tow truck drivers and 20 people standing around my car in the grocery store parking lot has gone away.  But still have the occasional ""how do you like your little car?"" at the gas pump. Happy to say, almost a year later and I am still in love with my eco- friendly, economical import.  In town, I get 33-42mpg depending on how I'm driving but even when gas was $4.00 a gallon, never spent a whole $20 to fill up.  Big inside, very SMART outside.",5
87, on 03/02/09 16:03 PM (PST),kay ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),excellent car," I love the car.  When your in it you feel like your in a normal size car. Your actually up higher than a lot of cars, which is one of the safety features.   The mileage is much better than they advertise it.  I find it to have great pick up. It feels like any other car going 80mph.  I was pleased by how well it drives and feels.    ",5
88, on 02/26/09 06:07 AM (PST),franklambert ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),"Not for everyone, but perfect for some"," The SMART is not the best car for some, but, if you understand what it offers, it may be the perfect car for you.  It delivers great gas mileage, fits two tall people very comfortably, can be easily towed behind an RV and is a great around town car.  Don't buy the smart if you are expecting the manual transmission it comes with to shift smoothly (it is not an automatic, but a manual that can be driven in automated mode).  It shifts just fine if you drive it in manual mode.  If you are a baby boomer with no kids at home, or someone looking for an around town car to go to work or run down to the grocery store, or even to commute a reasonable distance to work, this may be your car.",4.75
89, on 02/16/09 03:26 AM (PST),Smarty ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Smart Car Rocks," The car is amazing.  Acceleration is a bit slow but plenty of power in gears 3-5.  Recommend the manual drive feature, much smoother operation.  Gears 1-2 a little jerky in traffic.  Comfort and roominess is great.  Most fun I've ever had driving a car.  Car still turning heads after a year.  Heater is a little weak, can't wait to try A/C.  Gas Mileage is excellent (38- 44)but don't expect miracles.  Seating is comfortable.  Car is a little jerky if wind is kicking hard.  I've had mine up to 101mph and still a little room left.  Handled well at that speed with no wind. Nothing beats the drive though...had it for a year and still can't wait to get into it every day. ",4.875
90, on 02/02/09 19:40 PM (PST),UncyHerb ,2008 smart fortwo Hatchback pure 2dr Hatchback (1.0L 3cyl 5AM),fortwo Hates Winter," Skinny front tires and auto trans makes ABS come on with every stop in snow. The rear wheels are always trying to drive forward as you come to a stop, so it's up to the fronts to stop the car AND the motor.  I've gotten in the habit of popping it into neutral as I'm stopping. I have no confidence in slippery stopping times.  Roads made bumpy by frost heaves and potholes make for a punishingly harsh ride.  The suspension must have only a couple of inches of travel because it doesn't take much to jolt the whole car on a bump.  But when the roads are dry and smooth it's fun to drive. Nice around town.  ",2.5
91, on 01/04/09 20:35 PM (PST),Brenda ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Love my car, I love our smart car. It is so much fun to drive. Wish I could get my hubby one.Everyone loves it. So much fun to drive.,5
92, on 12/27/08 05:52 AM (PST),Robert ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),2009 Finally," Well after 18 months I finally received my Fortwo the day before Christmas. Although I have only been driving it a few days, and the weather here in Chicago has been, shall we say, rotten, I find myself smiling and waving to all my fellow motorists. On my trip to the local mall for post-holiday shopping I encountered my first triumph when it came to parking. I found a ""space"" that no other car would ever fit into.",4.5
93, on 11/21/08 10:58 AM (PST),wesley ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),love the little car," It's fun to drive and bring smiles where ever I go, can park it in many places nobody else can, I'm averaging 40 mile to gallon but as high as 45 when I drive slower--I've had no problem with it on x-way and driven it as fast as 85 hour without any problems passing trucks or being passed, I'm big guy 6,2 250 and quite comfortable  in it even wearing my cowboy hat most of the time to--if I had to do it all over I'd still buy it-- it even saved me on my insurance, it's not for everyone but it sure fit my needs make great runabout, I'm very pleased with it over all",5
94, on 11/16/08 19:14 PM (PST),CyberSpiff ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),"Fun, but be careful "," I drove the Smart for 14 miles each way to and from work for 6 months, enjoying the good mileage and fun handling. Parking was easy and it was a comfortable ride. The problem I ran into was a lack of stability in windy settings. I had a scary incident when I was blown into the lane next to me as a result of driving on a windy day and having a truck drive past me, which moved me over to the next lane. Thankfully there was no one in that lane, but it could have been a real problem. As a result I sold the car the next day. I don't think this is a typical situation and in no way blame the design. It's something to keep in mind when you are considering the Smart.",3.75
95, on 11/04/08 17:13 PM (PST),Rick3bears ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),I love it!!!," I drive 102 miles daily on my commute. Backroads and Interstate.  My little bumblebee (yellow and black) takes it all in stride.  I buzz along the interstate at 75+ with no problems and tootle down the backroads in fine style.  I have talked to dozens of people about the car, given away a dozen brochures and extolled the virtues of Smart driving to anyone who would listen.  I'm a big guy 6'3"" 250 and have plenty of room.  ",4.875
96, on 10/28/08 22:37 PM (PDT),trcboyd ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Smart Passion - Better than expected," I originally purchased the smart car to resell.  After the first week, not only did I decide not to sell it, but I'm gonna order a convertible for my wife.  I have quick take offs & average driving speed is 75 mph.  I get about 35 mpg in standard mode & 39 mpg in auto mode.  The best I can obtain is 46.8 mpg.  I'm impressed with the interior room, performance & features.  I don't always like the attention.  People ride too close & as a result, I'm afraid I'm gonna get a ticket for >85 mph trying to get away.  It handles well, is a blast to drive and is a huge surprise to everyone who sits inside.  I'm 6'0"" & 200 Ibs with plenty of room to spare.  I don't move seat all the way rearward.  Love It!",4.75
97, on 10/24/08 18:55 PM (PDT),Jaq ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Love my car," The car is fun to drive, handles well in the corners and in traffic it is very nimble. Interior is comfortable and when you keep in mind what the car is designed for it meets all the criteria very well. Fuel economy is basically how well you control the right foot.  Need to adjust to limited space.",4.875
98, on 10/23/08 23:21 PM (PDT),Hal ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Thought they would never get here!," Started driving them in Europe over 7 years ago and they were a delight, cute , very maneuverable, and fit in all the very small places in Rome,Paris, and London.  Tried immediately to buy one (they were 60,000 lire/$6000 US in Rome) when I first tried.  They would not sell me stating that the U.S. would not allow me to import them. My wife and I ordered one each in late 2007 and they arrived in May and July 2008. They are a delight to drive and have plenty of pep, a delight to merge onto the freeway and can easily go 90 mph or higher if some SUV gets testy and aggressive. They are very safe & stable weighing in at more than a ton, have ABS and ESP, 4 airbags & a 5+ crash rating.  Go for it!",5
99, on 10/18/08 18:50 PM (PDT),Terry ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Can't be shy if you own a Smart Car," I awaited my Smart car with great anticipation. Ordered it online in late April of 2007 and took ownership May 1 2008. The room inside is amazing. This summer I drove all over Boston, usually 40-60 miles a day. I had a minimum of 5 full conversations with strangers about this cute little car. When in stop in go traffic I realized that using the car in manual provided a much smoother ride. I now prefer to drive that way and I find I get 10 more miles per gallon. Having the option of shifting on the stick or on the steering wheel is a great choice. Beware of potholes, railroad tracks and road work going over these too fast- scares the wits out of you. Easily driven at 70 mph with no problem.",4.125
100, on 10/16/08 13:32 PM (PDT),Slowpitcher ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),First review, I brought a new 1959 Volkswagen back from Germany in 1959. This car reminds me of the 1959 Volkswagen.  It performs better than you think it could and people wonder what it is.  I can't believe how well it handles on the highway.  I really like the way the transmission operates.  I expected poor performance but if you know how to drive this car you will be happy with it.  I had only 37 HP with the Volkswagen while this car has 70 or so.  I was extremely pleased with the Smart dealership in Orlando. ,4.875
101, on 10/11/08 10:22 AM (PDT),OCDad ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Smart Car is the Best, Best car ever for those who need something to drive back and forth to work with. Not good for family use.,5
102, on 10/03/08 17:05 PM (PDT),keypeds ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),new type of car," Midsized car seating is comfortable , visibility to front and sides is good to the rear it is poor . the interior layout is good as are the basic cd and A/C . Steering and handling are responsive and with a small turning circle as you would expect. Corners well . Winds of 50 mph will nudge the car but you still have control. Engine is minimally audible from inside even at high rpm . The transmission I would compare to a motorcycle being shifted without the clutch but in an excellently smooth manner . so that eventually you basically shift with the accelerator . actually fun and smooth no complaints. Power delivery depends on the drivers ability to master shifting. Can be driven on highways .",3.875
103, on 10/01/08 12:36 PM (PDT),mipod ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),See for yourself!," Driving is a fun pleasure.Inside is roomy and one sits higher than most mid-sized cars. Engine has a bit of a lag if you drive other cars as well,but you adjust quickly. Going on six months now and I look forward to driving it more and more.",4.75
104, on 09/28/08 15:46 PM (PDT),JudyK ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Unbelievable, I absolutely love my Smart Car.  It is great on the highway; great in town and the fuel efficiency is unbelievable.  Getting in and out is simple for me and for my passengers and I couldn't be more pleased with the overall performance.  The dealership has been wonderful and have responded with a knowledgeable answer to EVERY question - even after the sale.  Get one - you will absolutely LOVE it!,5
105, on 09/19/08 09:51 AM (PDT),sdbigdog ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),I love my Smart Car," I bought this car as a fun backup car to my large SUV, but now I only drive Smart Car.  I love it.  At first the shifting seemed strange, but now I'm used to it.  It's fun to pass Porsches on the freeway at 85 mph.  My only problem is every time I stop people always ask me questions about it.  It gets too much attention.",4.875
106, on 09/13/08 16:51 PM (PDT),Brenda ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),I love my SMART CAR, My hubby got me the smart car. I love it. I think it is one of the best new cars I have ever had. I am only 5 feet tall and I fit into it very nice. I just can't say how much I love this car.,5
107, on 09/06/08 06:09 AM (PDT),jimdboat ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),So Far SO Good," We've had the car for about a month so it's hard to tell you how it will hold up with NYC driving conditions but from what I've experienced so far, it is an incredibly well designed vehicle for what it was intended for, local and medium ranges driving. I've had it up to 80mph on the HWY and it handles very well. I love the paddle shifters and the dealer has taken great care of us so far. Glad we purchased it.",4.75
108, on 08/17/08 06:27 AM (PDT),Kelly1st ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Smart Right," The car was exactly as we had ordered, and the Sales Staff was terrific!  They did not pressure us in any way shape or for, and were extremely knowledgeable regarding the car of its capabilities, and operation.  We could not be more pleased with our Smart Car.  It has performed as it was advertised and we are even more pleased with the Mileage per Gallon at 42 to 45 MPG.  It drives like any other small car, and is a dream to drive.  One would not know how small it is when sitting in it as it has plenty of room.  The only time you are aware of its size is when you are not in it!  Again ",5
109, on 08/10/08 01:10 AM (PDT),Chaka ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),Excelent Vehicle, It's the right car for me and my spouse to get around town and on the highway.,5
110, on 08/06/08 09:25 AM (PDT),allan ,2008 smart fortwo Hatchback pure 2dr Hatchback (1.0L 3cyl 5AM),You cant be serious," Transmission is a disaster and you have to be nuts to take the car on the highway.  It's cute, but for its size you ought get better mileage.  Car is a disappointment and am getting rid of it. People like its looks, which is basically all it has, so its easy to resell.",2.25
111, on 08/03/08 19:48 PM (PDT),Urkkle-Splat ,2008 smart fortwo Hatchback passion 2dr Hatchback (1.0L 3cyl 5AM),2nd Smart Car in a month, My son shamed me out of my V8 Silverado. So driving the Smart Car to work - 100km/day. Emissions - from 12 L/100 km to 4 L/100 km. Lost my Diesel 2 days ago. Dealership never explained the parking procedure for the 2006 model. Read the Operator's Manual carefully before purchasing the Smart Car. Anyways it rolled across the street even with the EBrake on. Now have the 2008 Limited Edition. Gas Model. Always stopping to fill up the tank - a bit of a pain. But I figure I saved about $250/mos. in fuel and emitting a smaller foot print. Off to dealership again 135 km away-glitch in Cargo Door window. Normally I go to the city once a year- so far I've been there 6 times.So much for the carbon issue.,4.125
